User_Id,Customer_Age,Trx_Vlu,Trx_Age,Trx_Rank,Points,Category In English,Mer_Id
3421,41,290,252,2,2900,Grocery,3
3439,274,152,274,1,1520,Grocery,3
3453,279,146,279,1,1460,Grocery,3
3456,256,94.1,256,1,941,Grocery,3
3465,299,192.6,299,1,1926,Grocery,3
3469,295,678.9,295,1,6789,Grocery,3
3472,145,778.6,145,1,7786,Grocery,3
3473,265,120,265,1,1200,Grocery,3
3480,52,484.4,230,1,4844,Grocery,3
3480,52,262,52,2,2620,Grocery,3
3482,117,188.3,117,1,1883,Grocery,3
3487,114,459.9,306,1,4599,Grocery,3
3487,114,180.9,114,2,1809,Grocery,3
3489,20,1070.5,170,1,10705,Grocery,3
3490,241,115.3,241,1,1153,Grocery,3
3491,76,185.7,76,1,1857,Grocery,3
3492,218,185.4,218,1,1854,Grocery,3
3496,278,59.4,278,1,594,Grocery,3
3499,314,329.2,314,1,3292,Grocery,3
3502,27,460,267,1,4600,Grocery,3
3505,299,158.7,299,1,1587,Grocery,3
3506,236,235.6,236,1,2356,Grocery,3
3507,171,184,171,1,1840,Grocery,3
3509,114,231.8,114,1,2318,Grocery,3
3512,253,173.4,253,1,1734,Grocery,3
3519,163,211,163,1,2110,Grocery,3
3528,20,617.5,256,1,6175,Grocery,3
3532,254,218,254,1,2180,Grocery,3
3535,258,6.6,258,1,66,Grocery,3
3537,250,132,250,1,1320,Grocery,3
3541,124,123.5,256,1,1235,Grocery,3
3541,124,586.2,124,2,5862,Grocery,3
3544,298,944.8,298,1,9448,Grocery,3
3546,272,19,272,1,190,Grocery,3
3547,159,218.6,159,1,2186,Grocery,3
3548,16,195,242,1,1950,Grocery,3
3552,127,103.3,127,1,1033,Grocery,3
3554,292,116.7,292,1,1167,Grocery,3
3558,27,153,308,1,1530,Grocery,3
3562,254,313,254,1,3130,Grocery,3
3569,7,60,7,1,600,Grocery,3
3579,240,107.1,240,1,1071,Grocery,3
3580,34,83.7,273,1,837,Grocery,3
3586,69,1591.8,244,1,15918,Grocery,3
3600,114,94.9,114,1,949,Grocery,3
3604,104,168.5,104,1,1685,Grocery,3
3606,170,213.8,170,1,2138,Grocery,3
3609,229,205.5,229,1,2055,Grocery,3
3614,265,155.3,265,1,1553,Grocery,3
3617,71,274,300,1,2740,Grocery,3
3620,65,164,65,1,1640,Grocery,3
3629,68,433.7,176,1,4337,Grocery,3
3629,68,831.3,68,2,8313,Grocery,3
3632,5,400,291,1,4000,Grocery,3
3632,5,200,261,2,2000,Grocery,3
3632,5,200,138,3,2000,Grocery,3
3632,5,200,137,4,2000,Grocery,3
3632,5,600,108,5,6000,Grocery,3
3638,261,100,270,1,1000,Grocery,3
3639,175,215,175,1,2150,Grocery,3
3643,145,200,145,1,2000,Grocery,3
3647,177,2332.8,177,1,23328,Grocery,3
3648,302,167.2,302,1,1672,Grocery,3
3662,247,90,247,1,900,Grocery,3
3665,262,233.6,262,1,2336,Grocery,3
3669,199,112.9,199,1,1129,Grocery,3
3671,255,129,255,1,1290,Grocery,3
3673,54,148,54,1,1480,Grocery,3
3687,34,902.9,297,1,9029,Grocery,3
3689,64,200,64,1,2000,Grocery,3
3690,255,171,255,1,1710,Grocery,3
3693,141,268,141,1,2680,Grocery,3
3694,297,148,297,1,1480,Grocery,3
3698,158,182,158,1,1820,Grocery,3
3702,266,178,266,1,1780,Grocery,3
3704,262,203,262,1,2030,Grocery,3
3712,249,94,249,1,940,Grocery,3
3721,241,25.2,241,1,252,Grocery,3
3726,297,380.4,297,1,3804,Grocery,3
3730,268,72.3,268,1,723,Grocery,3
3734,34,194,262,1,1940,Grocery,3
3737,272,130,272,1,1300,Grocery,3
3742,259,156.9,259,1,1569,Grocery,3
3748,135,154.3,135,1,1543,Grocery,3
3753,155,152.9,257,1,1529,Grocery,3
3753,155,30,155,2,300,Grocery,3
3760,270,193.6,270,1,1936,Grocery,3
3761,302,160,302,1,1600,Grocery,3
3769,152,291.7,152,1,2917,Grocery,3
3775,261,554.8,261,1,5548,Grocery,3
3780,205,140,205,1,1400,Grocery,3
3793,315,184,315,1,1840,Grocery,3
3799,293,70,293,1,700,Grocery,3
3801,256,148.7,256,1,1487,Grocery,3
3812,275,152,275,1,1520,Grocery,3
3813,27,66.7,27,1,667,Grocery,3
3821,230,127.5,230,1,1275,Grocery,3
3824,220,134,220,1,1340,Grocery,3
3829,312,108,312,1,1080,Grocery,3
3830,266,136.5,266,1,1365,Grocery,3
3835,200,130,200,1,1300,Grocery,3
3842,243,401.5,243,1,4015,Grocery,3
3851,292,106.4,292,1,1064,Grocery,3
3853,299,63.1,299,1,631,Grocery,3
3856,228,206,228,1,2060,Grocery,3
3862,20,476.5,269,1,4765,Grocery,3
3862,20,15,253,2,150,Grocery,3
3864,304,164.8,304,1,1648,Grocery,3
3867,27,109.3,27,1,1093,Grocery,3
3869,300,93.6,300,1,936,Grocery,3
3874,114,189.2,114,1,1892,Grocery,3
3877,20,262.8,294,1,2628,Grocery,3
3880,151,490,232,1,4900,Grocery,3
3880,151,532.8,151,2,5328,Grocery,3
3881,115,726.5,115,1,7265,Grocery,3
3886,164,174.2,164,1,1742,Grocery,3
3887,102,568.7,102,1,5687,Grocery,3
3901,299,200,299,1,2000,Grocery,3
3902,148,300,148,1,3000,Grocery,3
3911,253,124,253,1,1240,Grocery,3
3914,226,162,226,1,1620,Grocery,3
3930,225,94.9,225,1,949,Grocery,3
3934,255,229.6,255,1,2296,Grocery,3
3936,27,185,248,1,1850,Grocery,3
3963,114,500,259,1,5000,Grocery,3
3963,114,311,259,2,3110,Grocery,3
3966,251,1238,251,1,12380,Grocery,3
3970,166,339.3,299,1,3393,Grocery,3
3970,166,106.6,299,2,1066,Grocery,3
3970,166,207.7,250,3,2077,Grocery,3
3970,166,168.7,166,4,1687,Grocery,3
3976,300,296.7,300,1,2967,Grocery,3
3977,253,113.7,253,1,1137,Grocery,3
3992,280,113.7,280,1,1137,Grocery,3
4002,163,181.3,163,1,1813,Grocery,3
4003,198,473.2,198,1,4732,Grocery,3
4004,273,3588.1,273,1,35881,Grocery,3
4012,167,272.7,167,1,2727,Grocery,3
4017,256,102.9,256,1,1029,Grocery,3
4022,159,158.8,159,1,1588,Grocery,3
4036,256,73,256,1,730,Grocery,3
4038,168,730,168,1,7300,Grocery,3
4044,150,244,150,1,2440,Grocery,3
4046,74,248,74,1,2480,Grocery,3
4047,270,174.7,270,1,1747,Grocery,3
4051,269,149,269,1,1490,Grocery,3
4052,27,83.8,235,1,838,Grocery,3
4065,29,1137,296,1,11370,Grocery,3
4070,258,60,258,1,600,Grocery,3
4075,116,409,116,1,4090,Grocery,3
4087,280,165.6,280,1,1656,Grocery,3
4090,132,293.5,132,1,2935,Grocery,3
4097,261,107,261,1,1070,Grocery,3
4102,203,172.3,203,1,1723,Grocery,3
4116,256,81,256,1,810,Grocery,3
4123,302,206,302,1,2060,Grocery,3
4125,265,399.4,265,1,3994,Grocery,3
4131,158,290.5,158,1,2905,Grocery,3
4136,304,147.5,304,1,1475,Grocery,3
4146,250,102,250,1,1020,Grocery,3
4149,66,282,66,1,2820,Grocery,3
4161,290,122.3,290,1,1223,Grocery,3
4165,294,152,294,1,1520,Grocery,3
4166,165,184,165,1,1840,Grocery,3
4167,244,157,244,1,1570,Grocery,3
4175,224,112.5,224,1,1125,Grocery,3
4178,201,140,201,1,1400,Grocery,3
4181,263,66,263,1,660,Grocery,3
4182,288,123,288,1,1230,Grocery,3
4188,252,341,252,1,3410,Grocery,3
4192,289,158.6,289,1,1586,Grocery,3
4195,9,213.1,9,1,2131,Grocery,3
4199,162,56.6,162,1,566,Grocery,3
4207,34,159,269,1,1590,Grocery,3
4212,304,124.5,304,1,1245,Grocery,3
4215,245,157.1,245,1,1571,Grocery,3
4216,40,216,40,1,2160,Grocery,3
4223,217,188,217,1,1880,Grocery,3
4226,83,954,83,1,9540,Grocery,3
4229,108,105.6,108,1,1056,Grocery,3
4236,153,274.2,153,1,2742,Grocery,3
4238,280,209.1,280,1,2091,Grocery,3
4246,259,150.8,259,1,1508,Grocery,3
4247,258,328,258,1,3280,Grocery,3
4251,262,405.9,282,1,4059,Grocery,3
4251,262,36,262,2,360,Grocery,3
4254,268,396,268,1,3960,Grocery,3
4261,85,190,85,1,1900,Grocery,3
4278,323,25.3,323,1,253,Grocery,3
4281,292,98,292,1,980,Grocery,3
4282,130,134,130,1,1340,Grocery,3
4285,210,271.9,210,1,2719,Grocery,3
4287,258,97.9,258,1,979,Grocery,3
4288,204,63.2,204,1,632,Grocery,3
4290,235,139.8,235,1,1398,Grocery,3
4291,4,180.6,262,1,1806,Grocery,3
4294,250,655,250,1,6550,Grocery,3
4295,238,378,282,1,3780,Grocery,3
4295,238,99,238,2,990,Grocery,3
4298,11,355.5,268,1,3555,Grocery,3
4306,13,156.5,266,1,1565,Grocery,3
4310,100,1494,100,1,14940,Grocery,3
4316,5,564,5,1,5640,Grocery,3
4324,157,162.7,157,1,1627,Grocery,3
4325,252,158,252,1,1580,Grocery,3
4333,41,748.3,121,1,7483,Grocery,3
4333,41,880,121,2,8800,Grocery,3
4336,262,150.5,262,1,1505,Grocery,3
4339,249,249.6,249,1,2496,Grocery,3
4342,133,216,133,1,2160,Grocery,3
4345,37,196,37,1,1960,Grocery,3
4351,277,96,277,1,960,Grocery,3
4360,27,548,152,1,5480,Grocery,3
4362,256,194,256,1,1940,Grocery,3
4370,242,172.5,242,1,1725,Grocery,3
4376,267,186.9,267,1,1869,Grocery,3
4377,270,142.3,270,1,1423,Grocery,3
4378,290,35.4,290,1,354,Grocery,3
4382,259,300,259,1,3000,Grocery,3
4386,119,184.1,119,1,1841,Grocery,3
4400,258,126.6,258,1,1266,Grocery,3
4406,276,171.7,276,1,1717,Grocery,3
4426,41,606,270,1,6060,Grocery,3
4426,41,200,131,2,2000,Grocery,3
4442,258,447.8,258,1,4478,Grocery,3
4444,210,255.5,210,1,2555,Grocery,3
4456,221,265.6,221,1,2656,Grocery,3
4457,253,325,253,1,3250,Grocery,3
4475,189,200,189,1,2000,Grocery,3
4476,302,52.9,302,1,529,Grocery,3
4478,246,245.5,246,1,2455,Grocery,3
4494,286,294.7,286,1,2947,Grocery,3
4496,66,60,298,1,600,Grocery,3
4496,66,45,161,2,450,Grocery,3
4503,65,204,65,1,2040,Grocery,3
4508,265,66,265,1,660,Grocery,3
4509,163,159.1,163,1,1591,Grocery,3
4514,169,113.4,169,1,1134,Grocery,3
4516,96,121.1,96,1,1211,Grocery,3
4517,262,166,262,1,1660,Grocery,3
4525,272,214.2,272,1,2142,Grocery,3
4530,124,75.5,124,1,755,Grocery,3
4535,258,124.3,258,1,1243,Grocery,3
4537,260,135,260,1,1350,Grocery,3
4538,271,130,271,1,1300,Grocery,3
4540,259,168,259,1,1680,Grocery,3
4545,258,319.4,258,1,3194,Grocery,3
4553,150,195.7,150,1,1957,Grocery,3
4562,46,164,46,1,1640,Grocery,3
4570,68,1416,137,1,14160,Grocery,3
4570,68,248,68,2,2480,Grocery,3
4571,252,1000,252,1,10000,Grocery,3
4580,303,249,303,1,2490,Grocery,3
4595,140,230,140,1,2300,Grocery,3
4602,163,98,163,1,980,Grocery,3
4605,27,226.2,27,1,2262,Grocery,3
4616,211,201.3,211,1,2013,Grocery,3
4620,258,30,258,1,300,Grocery,3
4625,6,148.2,195,1,1482,Grocery,3
4625,6,57.9,6,2,579,Grocery,3
4629,113,132.5,113,1,1325,Grocery,3
4637,50,182.9,50,1,1829,Grocery,3
4644,113,520.4,113,1,5204,Grocery,3
4646,47,210.1,47,1,2101,Grocery,3
4650,301,64,301,1,640,Grocery,3
4659,249,43,249,1,430,Grocery,3
4668,307,148.5,307,1,1485,Grocery,3
4670,11,252,300,1,2520,Grocery,3
4670,11,45,252,2,450,Grocery,3
4670,11,242,11,3,2420,Grocery,3
4673,109,134,109,1,1340,Grocery,3
4682,270,207.8,270,1,2078,Grocery,3
4687,256,59.6,256,1,596,Grocery,3
4690,258,158.5,258,1,1585,Grocery,3
4692,34,636,268,1,6360,Grocery,3
4698,164,87.6,164,1,876,Grocery,3
4699,273,102,273,1,1020,Grocery,3
4710,271,175.8,271,1,1758,Grocery,3
4731,260,299.7,260,1,2997,Grocery,3
4732,260,193.4,260,1,1934,Grocery,3
4740,20,1550.9,298,1,15509,Grocery,3
4741,154,127.5,154,1,1275,Grocery,3
4743,161,109.7,161,1,1097,Grocery,3
4750,107,175.1,107,1,1751,Grocery,3
4752,286,299,286,1,2990,Grocery,3
4754,303,225.3,303,1,2253,Grocery,3
4764,221,84,221,1,840,Grocery,3
4773,233,2112,233,1,21120,Grocery,3
4776,316,90,316,1,900,Grocery,3
4781,119,141.6,119,1,1416,Grocery,3
4785,243,413.6,243,1,4136,Grocery,3
4787,186,190,186,1,1900,Grocery,3
4794,125,1290,125,1,12900,Grocery,3
4804,61,168,61,1,1680,Grocery,3
4807,262,284,262,1,2840,Grocery,3
4814,160,197.3,160,1,1973,Grocery,3
4823,261,145,261,1,1450,Grocery,3
4831,246,59.3,246,1,593,Grocery,3
4834,284,908.3,284,1,9083,Grocery,3
4840,315,104.7,315,1,1047,Grocery,3
4844,65,216,65,1,2160,Grocery,3
4846,255,160,255,1,1600,Grocery,3
4847,101,202,101,1,2020,Grocery,3
4850,302,100.8,302,1,1008,Grocery,3
4853,41,1547.1,293,1,15471,Grocery,3
4853,41,120.1,205,2,1201,Grocery,3
4853,41,313,41,3,3130,Grocery,3
4854,217,84,217,1,840,Grocery,3
4864,138,227.5,138,1,2275,Grocery,3
4865,36,1166.7,218,1,11667,Grocery,3
4865,36,280,212,2,2800,Grocery,3
4865,36,180,190,3,1800,Grocery,3
4865,36,113,179,4,1130,Grocery,3
4865,36,431.9,148,5,4319,Grocery,3
4865,36,171.1,131,6,1711,Grocery,3
4865,36,132.6,95,7,1326,Grocery,3
4865,36,260,36,8,2600,Grocery,3
4866,283,88.4,283,1,884,Grocery,3
4868,260,307,260,1,3070,Grocery,3
4869,58,1120,285,1,11200,Grocery,3
4869,58,1382.1,58,2,13821,Grocery,3
4874,86,38.3,253,1,383,Grocery,3
4874,86,36,86,2,360,Grocery,3
4877,297,224.8,297,1,2248,Grocery,3
4883,250,127,250,1,1270,Grocery,3
4891,280,13,280,1,130,Grocery,3
4897,43,590,266,1,5900,Grocery,3
4897,43,142,193,2,1420,Grocery,3
4897,43,291.2,84,3,2912,Grocery,3
4898,25,187.1,25,1,1871,Grocery,3
4902,202,153,202,1,1530,Grocery,3
4904,250,118,250,1,1180,Grocery,3
4911,227,134.9,227,1,1349,Grocery,3
4914,42,48,42,1,480,Grocery,3
4917,278,1410.6,278,1,14106,Grocery,3
4919,216,88.2,216,1,882,Grocery,3
4924,217,228,217,1,2280,Grocery,3
4931,99,170,99,1,1700,Grocery,3
4935,181,108,181,1,1080,Grocery,3
4939,219,235.3,219,1,2353,Grocery,3
4948,27,422,265,1,4220,Grocery,3
4948,27,308.4,27,2,3084,Grocery,3
4950,60,1077.2,60,1,10772,Grocery,3
4956,210,46,210,1,460,Grocery,3
4961,295,794.3,295,1,7943,Grocery,3
4964,54,165,54,1,1650,Grocery,3
4973,162,185.4,162,1,1854,Grocery,3
4975,142,330.7,142,1,3307,Grocery,3
4976,27,31,307,1,310,Grocery,3
4976,27,13.7,256,2,137,Grocery,3
4976,27,44.9,27,3,449,Grocery,3
4978,212,194.3,212,1,1943,Grocery,3
4990,98,1035.4,98,1,10354,Grocery,3
4994,269,101,269,1,1010,Grocery,3
5001,295,965.8,295,1,9658,Grocery,3
5008,256,62.8,256,1,628,Grocery,3
5009,202,121,202,1,1210,Grocery,3
5017,233,260,233,1,2600,Grocery,3
5022,274,159.1,274,1,1591,Grocery,3
5027,61,65,61,1,650,Grocery,3
5029,190,176,190,1,1760,Grocery,3
5040,46,177.8,229,1,1778,Grocery,3
5041,232,90.9,232,1,909,Grocery,3
5043,255,346.5,255,1,3465,Grocery,3
5045,13,176,304,1,1760,Grocery,3
5047,239,139.6,239,1,1396,Grocery,3
5049,247,138,247,1,1380,Grocery,3
5060,124,124,124,1,1240,Grocery,3
5064,127,800,127,1,8000,Grocery,3
5065,260,223.8,260,1,2238,Grocery,3
5068,251,204.2,251,1,2042,Grocery,3
5073,84,191,84,1,1910,Grocery,3
5078,257,108,257,1,1080,Grocery,3
5082,215,56.3,215,1,563,Grocery,3
5086,261,292.6,261,1,2926,Grocery,3
5087,231,238,231,1,2380,Grocery,3
5090,245,76.5,245,1,765,Grocery,3
5091,75,336.8,210,1,3368,Grocery,3
5094,66,237,66,1,2370,Grocery,3
5096,68,456,68,1,4560,Grocery,3
5099,74,169.5,74,1,1695,Grocery,3
5114,272,203.6,272,1,2036,Grocery,3
5116,171,126.1,171,1,1261,Grocery,3
5123,38,353,252,1,3530,Grocery,3
5123,38,132.2,252,2,1322,Grocery,3
5123,38,2181.2,38,3,21812,Grocery,3
5123,38,961,38,4,9610,Grocery,3
5126,212,207.5,212,1,2075,Grocery,3
5133,113,80.3,113,1,803,Grocery,3
5134,269,173,269,1,1730,Grocery,3
5145,126,198.9,126,1,1989,Grocery,3
5146,275,114,275,1,1140,Grocery,3
5147,246,85.9,246,1,859,Grocery,3
5152,20,1286,299,1,12860,Grocery,3
5154,302,61,307,1,610,Grocery,3
5154,302,78,302,2,780,Grocery,3
5155,277,122.9,277,1,1229,Grocery,3
5159,153,194.4,153,1,1944,Grocery,3
5160,268,293,268,1,2930,Grocery,3
5162,238,187.3,238,1,1873,Grocery,3
5164,34,140.5,34,1,1405,Grocery,3
5177,180,154,180,1,1540,Grocery,3
5180,290,1072.4,290,1,10724,Grocery,3
5182,115,3252.5,295,1,32525,Grocery,3
5182,115,241,269,2,2410,Grocery,3
5182,115,1452,115,3,14520,Grocery,3
5196,139,910.4,139,1,9104,Grocery,3
5200,151,935.7,151,1,9357,Grocery,3
5201,160,158,271,1,1580,Grocery,3
5201,160,42.8,160,2,428,Grocery,3
5204,284,169.9,284,1,1699,Grocery,3
5205,269,1007,269,1,10070,Grocery,3
5207,168,162,168,1,1620,Grocery,3
5208,305,164.5,305,1,1645,Grocery,3
5217,286,554.3,286,1,5543,Grocery,3
5220,161,21.4,161,1,214,Grocery,3
5232,250,226.2,250,1,2262,Grocery,3
5234,246,162,246,1,1620,Grocery,3
5235,225,180.8,225,1,1808,Grocery,3
5237,312,124,312,1,1240,Grocery,3
5247,111,586,310,1,5860,Grocery,3
5247,111,378,111,2,3780,Grocery,3
5250,264,155.5,264,1,1555,Grocery,3
5263,295,44.5,295,1,445,Grocery,3
5265,255,682.9,255,1,6829,Grocery,3
5276,295,1206.5,295,1,12065,Grocery,3
5286,218,204,218,1,2040,Grocery,3
5288,233,83.3,233,1,833,Grocery,3
5296,220,341.3,220,1,3413,Grocery,3
5299,176,121.5,176,1,1215,Grocery,3
5300,272,145,272,1,1450,Grocery,3
5303,20,66,252,1,660,Grocery,3
5304,303,119.9,303,1,1199,Grocery,3
5306,48,1462,48,1,14620,Grocery,3
5313,99,130,99,1,1300,Grocery,3
5326,132,231.3,132,1,2313,Grocery,3
5335,79,466,79,1,4660,Grocery,3
5340,270,131,270,1,1310,Grocery,3
5353,66,247.5,66,1,2475,Grocery,3
5359,55,149.6,55,1,1496,Grocery,3
5360,241,237.4,241,1,2374,Grocery,3
5371,104,1088,104,1,10880,Grocery,3
5380,125,165.2,125,1,1652,Grocery,3
5381,184,104.8,184,1,1048,Grocery,3
5386,159,217.2,159,1,2172,Grocery,3
5393,117,388.4,291,1,3884,Grocery,3
5404,26,80,278,1,800,Grocery,3
5405,79,335.2,268,1,3352,Grocery,3
5405,79,316,79,2,3160,Grocery,3
5409,269,46.4,269,1,464,Grocery,3
5415,304,84,304,1,840,Grocery,3
5423,20,213.5,311,1,2135,Grocery,3
5423,20,30,302,2,300,Grocery,3
5423,20,121.5,263,3,1215,Grocery,3
5423,20,236.9,186,4,2369,Grocery,3
5423,20,224,142,5,2240,Grocery,3
5423,20,181.6,88,6,1816,Grocery,3
5424,271,502,271,1,5020,Grocery,3
5425,289,354,289,1,3540,Grocery,3
5429,261,146.9,261,1,1469,Grocery,3
5433,269,74.1,269,1,741,Grocery,3
5436,81,203.3,81,1,2033,Grocery,3
5447,150,352.4,150,1,3524,Grocery,3
5448,264,189,264,1,1890,Grocery,3
5450,292,258.1,292,1,2581,Grocery,3
5460,225,300,291,1,3000,Grocery,3
5460,225,49,225,2,490,Grocery,3
5470,6,150,257,1,1500,Grocery,3
5470,6,300,177,2,3000,Grocery,3
5470,6,108,155,3,1080,Grocery,3
5477,267,124.6,267,1,1246,Grocery,3
5486,215,201.1,215,1,2011,Grocery,3
5487,27,135.1,262,1,1351,Grocery,3
5493,265,172.4,265,1,1724,Grocery,3
5496,263,198.3,263,1,1983,Grocery,3
5499,136,250,136,1,2500,Grocery,3
5505,269,119,269,1,1190,Grocery,3
5510,302,141.3,302,1,1413,Grocery,3
5514,142,128.2,142,1,1282,Grocery,3
5516,245,205.3,245,1,2053,Grocery,3
5521,269,176.5,269,1,1765,Grocery,3
5525,292,150.4,292,1,1504,Grocery,3
5531,231,150.5,231,1,1505,Grocery,3
5536,110,226.2,110,1,2262,Grocery,3
5537,309,152.9,309,1,1529,Grocery,3
5558,34,192.9,320,1,1929,Grocery,3
5564,239,90.8,239,1,908,Grocery,3
5565,126,413.5,126,1,4135,Grocery,3
5575,208,172,208,1,1720,Grocery,3
5578,298,1688.7,298,1,16887,Grocery,3
5582,295,138.7,295,1,1387,Grocery,3
5583,237,119.7,237,1,1197,Grocery,3
5585,277,217.2,277,1,2172,Grocery,3
5588,41,194.8,41,1,1948,Grocery,3
5603,267,70,267,1,700,Grocery,3
5605,252,188,252,1,1880,Grocery,3
5610,20,844,298,1,8440,Grocery,3
5620,250,69.5,250,1,695,Grocery,3
5623,260,100.5,260,1,1005,Grocery,3
5627,121,288,121,1,2880,Grocery,3
5633,59,112.2,59,1,1122,Grocery,3
5640,261,129.2,261,1,1292,Grocery,3
5671,255,808.3,255,1,8083,Grocery,3
5675,281,652.5,281,1,6525,Grocery,3
5677,258,108,258,1,1080,Grocery,3
5678,225,50,225,1,500,Grocery,3
5689,304,33.6,304,1,336,Grocery,3
5691,299,140.7,299,1,1407,Grocery,3
5694,305,133,305,1,1330,Grocery,3
5703,6,1175,295,1,11750,Grocery,3
5706,240,290,240,1,2900,Grocery,3
5712,233,101.1,233,1,1011,Grocery,3
5713,27,131,27,1,1310,Grocery,3
5716,94,372,94,1,3720,Grocery,3
5721,117,254,117,1,2540,Grocery,3
5733,93,212,93,1,2120,Grocery,3
5744,260,173,260,1,1730,Grocery,3
5746,50,892.6,50,1,8926,Grocery,3
5748,172,130.1,172,1,1301,Grocery,3
5749,161,1000,270,1,10000,Grocery,3
5749,161,500,270,2,5000,Grocery,3
5749,161,1000,229,3,10000,Grocery,3
5749,161,700,161,4,7000,Grocery,3
5749,161,188,161,5,1880,Grocery,3
5750,252,175,252,1,1750,Grocery,3
5751,28,83,249,1,830,Grocery,3
5751,28,108.4,249,2,1084,Grocery,3
5758,111,745.9,111,1,7459,Grocery,3
5763,198,122.8,198,1,1228,Grocery,3
5764,124,310.4,124,1,3104,Grocery,3
5772,37,169.2,37,1,1692,Grocery,3
5776,114,131.4,114,1,1314,Grocery,3
5778,220,100,220,1,1000,Grocery,3
5779,269,1809,269,1,18090,Grocery,3
5782,293,104.7,293,1,1047,Grocery,3
5784,104,151.1,104,1,1511,Grocery,3
5786,170,242.7,170,1,2427,Grocery,3
5788,238,112.4,238,1,1124,Grocery,3
5791,289,85.3,289,1,853,Grocery,3
5796,41,281,41,1,2810,Grocery,3
5798,291,143.1,291,1,1431,Grocery,3
5800,230,30,230,1,300,Grocery,3
5810,34,136.1,34,1,1361,Grocery,3
5814,191,109.7,191,1,1097,Grocery,3
5819,90,125.3,202,1,1253,Grocery,3
5819,90,87.4,90,2,874,Grocery,3
5822,20,1182.7,285,1,11827,Grocery,3
5822,20,916,107,2,9160,Grocery,3
5836,75,620,75,1,6200,Grocery,3
5839,253,118,253,1,1180,Grocery,3
5844,87,322,87,1,3220,Grocery,3
5848,128,522.4,128,1,5224,Grocery,3
5848,128,97.1,128,2,971,Grocery,3
5851,253,199.9,253,1,1999,Grocery,3
5856,155,210.1,155,1,2101,Grocery,3
5859,242,153.1,242,1,1531,Grocery,3
5860,60,271.9,60,1,2719,Grocery,3
5884,45,156,256,1,1560,Grocery,3
5895,281,206.2,281,1,2062,Grocery,3
5896,229,150,229,1,1500,Grocery,3
5905,173,185.6,173,1,1856,Grocery,3
5918,272,277,272,1,2770,Grocery,3
5923,122,111.5,122,1,1115,Grocery,3
5932,282,1448,282,1,14480,Grocery,3
5935,181,1000,181,1,10000,Grocery,3
5935,181,1134,181,2,11340,Grocery,3
5943,205,1192,205,1,11920,Grocery,3
5944,283,104,283,1,1040,Grocery,3
5945,164,344,164,1,3440,Grocery,3
5949,128,135.9,299,1,1359,Grocery,3
5958,276,64.8,276,1,648,Grocery,3
5959,20,78.6,298,1,786,Grocery,3
5968,250,71.6,250,1,716,Grocery,3
5971,119,426,260,1,4260,Grocery,3
5975,120,166,120,1,1660,Grocery,3
5979,283,145.6,283,1,1456,Grocery,3
5985,257,163.6,257,1,1636,Grocery,3
5994,154,71.9,154,1,719,Grocery,3
5998,110,154,110,1,1540,Grocery,3
6000,124,94,124,1,940,Grocery,3
6002,313,120,313,1,1200,Grocery,3
6003,258,53,258,1,530,Grocery,3
6018,290,310,290,1,3100,Grocery,3
6021,315,192,315,1,1920,Grocery,3
6034,202,284,202,1,2840,Grocery,3
6039,9,115.6,9,1,1156,Grocery,3
6041,228,834,228,1,8340,Grocery,3
6043,71,192,71,1,1920,Grocery,3
6046,20,2191.7,282,1,21917,Grocery,3
6050,275,134.4,275,1,1344,Grocery,3
6057,290,132,290,1,1320,Grocery,3
6060,239,82.1,239,1,821,Grocery,3
6077,295,548,295,1,5480,Grocery,3
6080,120,185,120,1,1850,Grocery,3
6083,74,400,74,1,4000,Grocery,3
6095,193,151.1,193,1,1511,Grocery,3
6098,239,297.6,239,1,2976,Grocery,3
6099,37,202,37,1,2020,Grocery,3
6102,273,123.9,273,1,1239,Grocery,3
6108,233,98.2,233,1,982,Grocery,3
6111,20,1434,270,1,14340,Grocery,3
6115,255,285.4,255,1,2854,Grocery,3
6117,303,126,303,1,1260,Grocery,3
6120,307,153.5,307,1,1535,Grocery,3
6123,98,233.9,98,1,2339,Grocery,3
6129,20,379.5,295,1,3795,Grocery,3
6134,259,161.6,259,1,1616,Grocery,3
6135,269,59,269,1,590,Grocery,3
6140,268,665,268,1,6650,Grocery,3
6150,310,161.4,310,1,1614,Grocery,3
6156,251,147,251,1,1470,Grocery,3
6157,302,244,302,1,2440,Grocery,3
6159,314,179.4,314,1,1794,Grocery,3
6164,237,162.2,237,1,1622,Grocery,3
6179,200,156,200,1,1560,Grocery,3
6180,100,174.4,100,1,1744,Grocery,3
6190,259,200.8,259,1,2008,Grocery,3
6192,239,169.9,239,1,1699,Grocery,3
6195,80,101.8,80,1,1018,Grocery,3
6196,244,227.8,244,1,2278,Grocery,3
6201,44,307.7,44,1,3077,Grocery,3
6204,212,1047.2,212,1,10472,Grocery,3
6205,58,366.6,58,1,3666,Grocery,3
6207,260,100.8,260,1,1008,Grocery,3
6211,258,103.6,258,1,1036,Grocery,3
6213,114,147.1,285,1,1471,Grocery,3
6213,114,54,114,2,540,Grocery,3
6219,212,233,299,1,2330,Grocery,3
6219,212,200,291,2,2000,Grocery,3
6219,212,64,212,3,640,Grocery,3
6224,162,218.9,274,1,2189,Grocery,3
6224,162,66,162,2,660,Grocery,3
6225,34,107,34,1,1070,Grocery,3
6231,71,66,71,1,660,Grocery,3
